Cycle,Year,DailyGDP,CyclyGDP,Population,GDPperCapita,Unemployment,Inflation
1914,5.24384,271.309,0,107,2.5356,26.1682,16.8747
1915,5.24658,520.794,0,107,4.86723,25.2336,-9.6678
1916,5.24932,267.485,0,107,2.49986,28.972,-2.98465
1917,5.25205,494.124,0,107,4.61798,34.5794,7.26227
1918,5.25479,395.779,0,107,3.69887,28.972,-12.3643
1919,5.25753,385.916,0,107,3.6067,31.7757,-0.142387
1920,5.26027,398.531,0,107,3.72459,28.972,9.88863
1921,5.26301,296.65,0,107,2.77243,28.972,5.56348
1922,5.26575,381.586,0,107,3.56623,34.5794,-1.73963
1923,5.26849,423.239,0,107,3.9555,35.514,-8.20777
1924,5.27123,426.043,0,107,3.98171,32.7103,10.8563
1925,5.27397,371.551,0,107,3.47244,29.9065,-18.9464
1926,5.27671,395.253,0,107,3.69396,29.9065,8.9428
1927,5.27945,417.496,0,107,3.90183,30.8411,-4.70579
1928,5.28219,438.42,0,107,4.09738,28.0374,6.16578
1929,5.28493,319.228,0,107,2.98344,23.3645,12.3054
1930,5.28767,467.351,0,107,4.36777,26.1682,-8.11048
1931,5.29041,380.846,0,107,3.55931,25.2336,-7.70966
1932,5.29315,348.803,0,107,3.25985,20.5607,8.59532
1933,5.29589,407.742,0,107,3.81067,24.2991,3.5799
1934,5.29863,416.023,0,107,3.88806,22.4299,-4.0424
1935,5.30137,348.696,0,107,3.25885,21.4953,2.03774
1936,5.30411,463.185,0,107,4.32883,18.6916,1.83893
1937,5.30685,387.319,0,107,3.6198,17.757,-0.975533
1938,5.30959,413.94,0,107,3.86859,18.6916,-12.6628
1939,5.31233,403.249,0,107,3.76868,18.6916,6.58594
1940,5.31507,420.266,0,107,3.92772,14.9533,1.82414
1941,5.31781,401.275,0,107,3.75023,12.1495,0.0827623
1942,5.32055,378.915,0,107,3.54126,14.9533,4.50007
1943,5.32329,416.455,0,107,3.8921,18.6916,-5.25236
1944,5.32603,468.323,0,107,4.37685,16.8224,4.08045
1945,5.32877,433.763,0,107,4.05386,20.5607,-10.2441
1946,5.33151,356.509,0,107,3.33186,20.5607,17.2413
1947,5.33425,467.592,0,107,4.37002,17.757,-3.05675
1948,5.33699,364.004,0,107,3.4019,19.6262,6.89356
1949,5.33973,433.82,0,107,4.0544,28.0374,-7.15027
1950,5.34247,399.576,0,107,3.73435,22.4299,-2.20814
1951,5.34521,421.286,0,107,3.93725,21.4953,-4.04387
1952,5.34795,407.109,0,107,3.80476,21.4953,8.86717
1953,5.35068,320.636,0,107,2.9966,20.5607,3.69958
1954,5.35342,427.137,0,107,3.99193,19.6262,-15.8639
1955,5.35616,390.635,0,107,3.65079,14.9533,-0.136155
1956,5.3589,459.146,0,107,4.29109,14.0187,6.51938
1957,5.36164,294.548,0,107,2.75279,14.0187,18.433
1958,5.36438,456.336,0,107,4.26482,17.757,-16.9461
1959,5.36712,411.31,0,107,3.84402,16.8224,5.33647
1960,5.36986,407.401,0,107,3.80748,17.757,-3.28113
1961,5.3726,365.318,0,107,3.41419,12.1495,0.289325
1962,5.37534,451.896,0,107,4.22332,15.8879,3.30923
1963,5.37808,335.236,0,107,3.13304,19.6262,3.85802
1964,5.38082,365.376,0,107,3.41473,18.6916,-4.26493
1965,5.38356,378.757,0,107,3.53979,23.3645,6.54194
1966,5.3863,346.276,0,107,3.23623,20.5607,-1.75299
1967,5.38904,361.764,0,107,3.38097,21.4953,-5.40983
1968,5.39178,439.09,0,107,4.10364,23.3645,0.918182
1969,5.39452,379.17,0,107,3.54365,25.2336,1.12468
1970,5.39726,386.796,0,107,3.61492,25.2336,2.01126
1971,5.4,443.679,0,107,4.14653,20.5607,5.03212
1972,5.40274,417.039,0,107,3.89756,19.6262,-11.3449
1973,5.40548,435.943,0,107,4.07424,17.757,1.08677
1974,5.40822,398.227,0,107,3.72175,22.4299,2.62597
1975,5.41096,389.255,0,107,3.6379,22.4299,4.17774
1976,5.4137,382.58,0,107,3.57552,19.6262,2.32427
1977,5.41644,408.906,0,107,3.82155,18.6916,-4.84968
1978,5.41918,430.536,0,107,4.0237,27.1028,1.57363
1979,5.42192,450.933,0,107,4.21432,24.2991,-4.27222
1980,5.42466,431.204,0,107,4.02995,20.5607,3.40839
1981,5.4274,417.209,0,107,3.89915,20.5607,5.32766
1982,5.43014,415.453,0,107,3.88274,22.4299,-0.421019
1983,5.43288,456.142,0,107,4.26301,24.2991,-0.30202
1984,5.43562,428.07,0,107,4.00065,23.3645,-7.22072
1985,5.43836,434.373,0,107,4.05956,18.6916,-5.0045
1986,5.4411,301.033,0,107,2.81339,22.4299,18.4447
1987,5.44384,481.162,0,107,4.49684,18.6916,-1.22423
1988,5.44658,327.924,0,107,3.06471,16.8224,-3.721
1989,5.44932,447.423,0,107,4.18152,17.757,6.12081
1990,5.45205,395.088,0,107,3.69241,15.8879,-9.4615
1991,5.45479,387.385,0,107,3.62042,14.9533,6.10932
1992,5.45753,396.105,0,107,3.70192,24.2991,-8.97162
1993,5.46027,358.361,0,107,3.34917,22.4299,-3.65408
1994,5.46301,423.373,0,107,3.95675,14.0187,5.77765
1995,5.46575,429.644,0,107,4.01536,19.6262,-6.15709
1996,5.46849,308.709,0,107,2.88513,21.4953,11.3709
1997,5.47123,421.882,0,107,3.94282,19.6262,-6.82261
1998,5.47397,425.586,0,107,3.97744,24.2991,-2.44759
1999,5.47671,470.897,0,107,4.40091,22.4299,11.8762
2000,5.47945,383.273,0,107,3.58199,15.8879,-1.00963
2001,5.48219,402.112,0,107,3.75805,14.9533,-2.95343
2002,5.48493,384.704,0,107,3.59536,12.1495,-3.1181
2003,5.48767,447.864,0,107,4.18565,12.1495,-2.15936
2004,5.49041,290.259,0,107,2.7127,17.757,3.25608
2005,5.49315,455.873,0,107,4.2605,15.8879,6.51005
2006,5.49589,308.197,0,107,2.88035,14.0187,-5.13366
2007,5.49863,443.208,0,107,4.14214,13.0841,0.180006
2008,5.50137,340.835,0,107,3.18537,10.2804,2.15291
2009,5.50411,387.094,0,107,3.6177,16.8224,-4.88301
2010,5.50685,304.228,0,107,2.84325,18.6916,6.56639
2011,5.50959,391.607,0,107,3.65988,14.0187,6.96576
2012,5.51233,402.405,0,107,3.7608,15.8879,-11.0271
2013,5.51507,375.423,0,107,3.50862,15.8879,0.660046
2014,5.51781,351.643,0,107,3.28638,16.8224,4.68535
2015,5.52055,396.267,0,107,3.70343,16.8224,-0.481444
2016,5.52329,409.356,0,107,3.82576,18.6916,-5.30546
2017,5.52603,378.694,0,107,3.5392,15.8879,7.92805
2018,5.52877,420.984,0,107,3.93443,14.9533,-6.92962
2019,5.53151,326.579,0,107,3.05214,15.8879,7.60419
2020,5.53425,456,0,107,4.26168,19.6262,-6.91386
2021,5.53699,337.548,0,107,3.15465,16.8224,4.30612
2022,5.53973,470.376,0,107,4.39604,15.8879,-2.15782
2023,5.54247,273.699,0,107,2.55793,10.2804,3.19997
2024,5.54521,429.989,0,107,4.01859,13.0841,-0.875468
2025,5.54795,443.377,0,107,4.14371,12.1495,-5.85279
2026,5.55068,370.537,0,107,3.46296,21.4953,-5.07942
2027,5.55342,383.815,0,107,3.58706,20.5607,-2.43879
2028,5.55616,361.616,0,107,3.37959,20.5607,10.9946
2029,5.5589,404.025,0,107,3.77593,20.5607,-1.73373
2030,5.56164,407.732,0,107,3.81058,19.6262,7.38665
2031,5.56438,438.488,0,107,4.09802,21.4953,-5.74853
2032,5.56712,272.01,0,107,2.54215,18.6916,6.17297
2033,5.56986,486.03,0,107,4.54233,19.6262,-6.14758
2034,5.5726,348.505,0,107,3.25706,19.6262,-1.40628
2035,5.57534,416.367,0,107,3.89128,17.757,6.19752
2036,5.57808,447.169,0,107,4.17915,14.9533,-4.40412
2037,5.58082,403.26,0,107,3.76878,17.757,6.57703
2038,5.58356,435.222,0,107,4.0675,16.8224,-4.47924
2039,5.5863,380.568,0,107,3.55671,16.8224,2.80383
2040,5.58904,393.425,0,107,3.67687,23.3645,-6.70746
2041,5.59178,412.144,0,107,3.85182,22.4299,8.73624
2042,5.59452,348.05,0,107,3.25281,19.6262,-0.426166
2043,5.59726,441.911,0,107,4.13001,20.5607,-6.51852
2044,5.6,276.562,0,107,2.58469,17.757,3.54679
2045,5.60274,445.919,0,108,4.12888,16.6667,-6.65245
2046,5.60548,402.095,0,108,3.7231,16.6667,3.20901
2047,5.60822,474.464,0,108,4.39319,14.8148,2.01927
2048,5.61096,385.768,0,108,3.57193,12.037,-7.07879
2049,5.6137,401.394,0,108,3.71661,16.6667,-2.88619
2050,5.61644,353.148,0,108,3.26989,14.8148,13.1176
2051,5.61918,433.37,0,108,4.01269,15.7407,6.05122
2052,5.62192,372.938,0,108,3.45313,12.037,-0.421597
2053,5.62466,494.243,0,108,4.57632,13.8889,-7.23129
2054,5.6274,342.953,0,108,3.17549,15.7407,0.564544
2055,5.63014,445.032,0,108,4.12067,16.6667,-3.7229
2056,5.63288,338.501,0,108,3.13427,16.6667,12.2823
2057,5.63562,422.352,0,108,3.91067,16.6667,-0.498857
2058,5.63836,438.269,0,108,4.05804,19.4444,-8.91433
2059,5.6411,366.502,0,108,3.39354,14.8148,-3.50958
2060,5.64384,478.015,0,108,4.42606,15.7407,8.226
2061,5.64658,322.835,0,108,2.98922,18.5185,7.60082
2062,5.64932,429.435,0,108,3.97625,17.5926,-10.8162
2063,5.65205,350.455,0,108,3.24495,13.8889,10.4851
2064,5.65479,467.992,0,108,4.33326,12.037,-2.47198
2065,5.65753,440.695,0,108,4.08051,13.8889,-3.66805
2066,5.66027,357.864,0,108,3.31356,12.963,8.6892
2067,5.66301,459.137,0,108,4.25127,14.8148,-10.3285
2068,5.66575,370.183,0,108,3.42762,17.5926,-0.023911
2069,5.66849,419.016,0,108,3.87978,23.1481,6.11709
2070,5.67123,438.659,0,108,4.06166,20.3704,-4.82927
2071,5.67397,426.565,0,108,3.94967,18.5185,3.10085
2072,5.67671,413.023,0,108,3.82429,19.4444,-3.17452
2073,5.67945,412.54,0,108,3.81981,20.3704,-0.117013
2074,5.68219,362.861,0,108,3.35983,23.1481,1.39585
2075,5.68493,447.105,0,108,4.13986,17.5926,-3.56971
2076,5.68767,369.649,0,108,3.42267,22.2222,2.78644
2077,5.69041,449.084,0,108,4.15818,22.2222,4.5374
2078,5.69315,401.463,0,108,3.71725,20.3704,-1.43526
2079,5.69589,331.852,0,108,3.0727,14.8148,-3.76807
2080,5.69863,446.734,0,108,4.13643,13.8889,-4.04859
2081,5.70137,432.628,0,108,4.00581,10.1852,0.0349824
2082,5.70411,454.239,0,108,4.20592,10.1852,6.16203
2083,5.70685,352.812,0,108,3.26677,10.1852,4.334
2084,5.70959,426.939,0,108,3.95314,16.6667,-1.12558
2085,5.71233,404.382,0,108,3.74427,20.3704,2.1941
2086,5.71507,427.45,0,108,3.95787,15.7407,-5.48776
2087,5.71781,431.602,0,108,3.99631,24.0741,-1.34974
2088,5.72055,394.144,0,108,3.64948,25,-5.4173
2089,5.72329,458.45,0,108,4.2449,21.2963,17.7166
2090,5.72603,415.387,0,108,3.84618,16.6667,-5.99529
2091,5.72877,437.183,0,108,4.04799,20.3704,-4.32085
2092,5.73151,510.925,0,108,4.73079,19.4444,-1.112
2093,5.73425,393.704,0,108,3.64541,22.2222,-5.71833
2094,5.73699,355.244,0,108,3.2893,21.2963,-0.394141
2095,5.73973,338.56,0,108,3.13482,18.5185,16.4822
2096,5.74247,399.804,0,108,3.70189,14.8148,-13.4926
2097,5.74521,440.941,0,108,4.08278,11.1111,-2.21787
2098,5.74795,410.87,0,108,3.80435,17.5926,7.60108
2099,5.75068,437.472,0,108,4.05067,14.8148,-2.78406
2100,5.75342,344.966,0,108,3.19413,11.1111,5.13936
2101,5.75616,430.721,0,108,3.98816,12.037,5.06413
2102,5.7589,406.302,0,108,3.76205,13.8889,-14.0543
2103,5.76164,426.405,0,108,3.94819,15.7407,11.1212
2104,5.76438,472.109,0,108,4.37138,12.963,-3.96867
2105,5.76712,384.487,0,108,3.56006,14.8148,5.01509
2106,5.76986,390.358,0,108,3.61443,15.7407,-4.74006
2107,5.7726,365.126,0,108,3.38079,17.5926,-2.86637
2108,5.77534,412.393,0,108,3.81845,15.7407,-5.27154
2109,5.77808,383.689,0,108,3.55267,18.5185,13.8511
2110,5.78082,343.113,0,108,3.17697,16.6667,-1.50315
2111,5.78356,453.411,0,108,4.19825,14.8148,1.31209
2112,5.7863,393.441,0,108,3.64297,14.8148,-3.5848
2113,5.78904,410.455,0,108,3.80051,19.4444,3.05229
2114,5.79178,431.654,0,108,3.99679,13.8889,-3.10685
2115,5.79452,380.956,0,108,3.52737,19.4444,4.72944
2116,5.79726,476.014,0,108,4.40754,17.5926,-3.38727
2117,5.8,365.355,0,108,3.38292,20.3704,-0.732934
2118,5.80274,398.394,0,108,3.68883,19.4444,6.2107
2119,5.80548,428.587,0,108,3.9684,12.963,-3.67957
2120,5.80822,397.884,0,108,3.68411,12.037,-1.43299
2121,5.81096,429.132,0,108,3.97345,17.5926,1.58301
2122,5.8137,451.077,0,108,4.17664,13.8889,-1.74145
2123,5.81644,290.182,0,108,2.68687,14.8148,3.83213
2124,5.81918,418.733,0,108,3.87715,15.7407,-5.45852
2125,5.82192,470.104,0,108,4.35282,20.3704,-5.17132
2126,5.82466,416.832,0,108,3.85956,20.3704,-2.84252
2127,5.8274,464.952,0,108,4.30511,17.5926,-0.141319
2128,5.83014,373.254,0,108,3.45606,13.8889,12.3891
2129,5.83288,492.155,0,108,4.55699,15.7407,-3.98902
2130,5.83562,380.749,0,108,3.52546,17.5926,-5.13732
2131,5.83836,433.022,0,108,4.00946,25,11.0839
2132,5.8411,372.598,0,108,3.44998,19.4444,-9.75653
2133,5.84384,441.478,0,108,4.08776,19.4444,7.95419
2134,5.84658,392.48,0,108,3.63408,22.2222,1.28018
2135,5.84932,419.283,0,108,3.88225,29.6296,-0.711886
2136,5.85205,433.021,0,108,4.00946,25.9259,5.76528
2137,5.85479,433.383,0,108,4.01281,18.5185,0.0836036
2138,5.85753,457.131,0,108,4.2327,17.5926,-10.6652
2139,5.86027,319.655,0,108,2.95977,20.3704,0.776258
2140,5.86301,471.944,0,108,4.36986,25,-2.52785
2141,5.86575,299.206,0,108,2.77043,25.9259,12.5873
2142,5.86849,431.706,0,108,3.99728,23.1481,-2.69239
2143,5.87123,312.818,0,108,2.89647,25,9.32705
2144,5.87397,445.036,0,108,4.1207,24.0741,-12.8044
2145,5.87671,372.116,0,108,3.44551,16.6667,2.31805
2146,5.87945,464.83,0,108,4.30398,12.037,4.32499
2147,5.88219,384.537,0,108,3.56053,15.7407,-3.48593
2148,5.88493,301.016,0,108,2.78719,14.8148,5.27335
2149,5.88767,468.871,0,108,4.3414,14.8148,1.50841
2150,5.89041,414.72,0,108,3.84,18.5185,-5.15539
2151,5.89315,413.449,0,108,3.82823,12.037,-1.49313
2152,5.89589,356.98,0,108,3.30537,13.8889,9.88967
2153,5.89863,409.786,0,108,3.79431,13.8889,-6.46539
2154,5.90137,462.184,0,108,4.27949,14.8148,-2.81139
2155,5.90411,401.285,0,108,3.7156,12.037,-9.31768
2156,5.90685,420.696,0,108,3.89534,12.037,15.0654
2157,5.90959,471.92,0,108,4.36963,12.963,-3.17439
2158,5.91233,486.38,0,108,4.50352,17.5926,1.99042
2159,5.91507,360.074,0,108,3.33402,12.963,1.5287
2160,5.91781,478.545,0,108,4.43097,14.8148,8.176
2161,5.92055,461.724,0,108,4.27522,12.037,-18.65
2162,5.92329,345.355,0,108,3.19773,13.8889,8.98989
2163,5.92603,434.267,0,108,4.02099,15.7407,3.55477
2164,5.92877,420.75,0,108,3.89583,18.5185,1.67177
2165,5.93151,443.711,0,108,4.10844,17.5926,-5.08839
2166,5.93425,336.007,0,108,3.11117,15.7407,6.49031
2167,5.93699,490.069,0,108,4.53768,17.5926,-6.65538
2168,5.93973,382.908,0,108,3.54544,20.3704,0.171084
2169,5.94247,470.293,0,108,4.35457,22.2222,-8.76119
2170,5.94521,423.631,0,108,3.92251,28.7037,2.80645
2171,5.94795,319.897,0,108,2.96201,29.6296,8.55025
2172,5.95068,434.633,0,108,4.02438,26.8519,-2.29828
2173,5.95342,428.85,0,108,3.97083,26.8519,-3.4992
2174,5.95616,447.973,0,108,4.14789,31.4815,4.45915
2175,5.9589,398.325,0,108,3.68819,25.9259,10.842
2176,5.96164,472.046,0,108,4.37079,21.2963,-8.93615
2177,5.96438,402.159,0,108,3.72369,23.1481,-4.78215
2178,5.96712,332.369,0,108,3.07749,24.0741,8.07587
2179,5.96986,418.318,0,108,3.87331,24.0741,3.55513
2180,5.9726,457.337,0,108,4.2346,22.2222,-6.12084
2181,5.97534,364.541,0,108,3.37538,16.6667,1.85105
2182,5.97808,362.422,0,108,3.35576,13.8889,6.83816
2183,5.98082,482.637,0,108,4.46886,16.6667,-10.7764
2184,5.98356,364.175,0,108,3.37199,14.8148,3.36338
2185,5.9863,401.686,0,108,3.71931,12.963,-2.98894
2186,5.98904,397.24,0,108,3.67815,13.8889,9.44197
2187,5.99178,433.093,0,108,4.01012,5.55556,-13.9273
2188,5.99452,399.929,0,108,3.70305,14.8148,8.30297
2189,5.99726,401.866,0,108,3.72098,13.8889,-0.74106
2190,6,415.426,147148,108,3.84654,16.6667,7.29998
2191,6.00274,475.439,0,108,4.40222,12.963,-8.67429
2192,6.00548,405.404,0,108,3.75374,14.8148,8.22634
2193,6.00822,368.577,0,108,3.41275,14.8148,-2.8569
2194,6.01096,393.676,0,108,3.64514,10.1852,-4.91335
2195,6.0137,406.737,0,108,3.76609,16.6667,7.2414
2196,6.01644,436.556,0,108,4.04219,12.037,2.15863
2197,6.01918,391.011,0,108,3.62047,9.25926,-7.07419
2198,6.02192,424.718,0,108,3.93257,19.4444,-5.54734
2199,6.02466,469.55,0,108,4.34768,18.5185,10.5557
2200,6.0274,460.918,0,108,4.26776,18.5185,-7.84814
2201,6.03014,369.158,0,108,3.41813,14.8148,-5.43383
2202,6.03288,427.723,0,108,3.9604,13.8889,-7.53108
2203,6.03562,411.326,0,108,3.80858,12.963,11.1257
2204,6.03836,386.521,0,108,3.5789,10.1852,12.7633
2205,6.0411,399.607,0,108,3.70006,5.55556,-1.84922
2206,6.04384,398.56,0,108,3.69037,13.8889,-0.261802
2207,6.04658,439.33,0,108,4.06787,12.037,3.66789
2208,6.04932,458.157,0,108,4.24219,18.5185,-7.78972
2209,6.05205,405.732,0,108,3.75678,20.3704,1.36087
2210,6.05479,425.197,0,108,3.93701,21.2963,-1.15691
2211,6.05753,349.6,0,108,3.23703,22.2222,-2.22406
2212,6.06027,371.486,0,108,3.43969,17.5926,-0.464832
2213,6.06301,424.205,0,108,3.92782,15.7407,-2.99895
2214,6.06575,414.579,0,108,3.8387,20.3704,-0.121038
2215,6.06849,424.391,0,108,3.92955,17.5926,-3.96529
2216,6.07123,368.022,0,108,3.40761,18.5185,5.1452
2217,6.07397,418.333,0,108,3.87346,16.6667,6.9842
2218,6.07671,387.981,0,108,3.59241,21.2963,1.06753
2219,6.07945,423.875,0,108,3.92477,25.9259,1.44793
2220,6.08219,422.078,0,108,3.90813,25,-8.08361
2221,6.08493,332.754,0,108,3.08106,24.0741,7.07734
2222,6.08767,448.078,0,108,4.14887,20.3704,-5.03119
2223,6.09041,382.746,0,108,3.54394,20.3704,9.66005
2224,6.09315,425.739,0,108,3.94203,14.8148,0.380934
2225,6.09589,359.145,0,108,3.32542,13.8889,1.72584
2226,6.09863,429.594,0,108,3.97773,12.037,-11.5883
2227,6.10137,357.545,0,108,3.31061,14.8148,7.84549
2228,6.10411,417.664,0,108,3.86726,14.8148,4.98486
2229,6.10685,436.066,0,108,4.03765,12.963,-7.32491
2230,6.10959,427.386,0,108,3.95728,10.1852,1.42845
2231,6.11233,299.516,0,108,2.77329,5.55556,5.7359
2232,6.11507,400.666,0,108,3.70987,12.963,-0.974506
2233,6.11781,431.536,0,108,3.9957,19.4444,-3.56678
2234,6.12055,364.381,0,108,3.3739,22.2222,0.856812
2235,6.12329,453.575,0,108,4.19977,24.0741,1.84566
2236,6.12603,354.992,0,108,3.28697,23.1481,-13.908
2237,6.12877,450.294,0,108,4.16939,23.1481,20.8058
2238,6.13151,417.364,0,108,3.86448,25.9259,-6.19631
2239,6.13425,379.237,0,108,3.51145,22.2222,-5.72776
2240,6.13699,408.781,0,108,3.78501,22.2222,5.16142
2241,6.13973,368.152,0,108,3.40882,19.4444,-1.53333
2242,6.14247,520.012,0,108,4.81493,21.2963,2.85141
2243,6.14521,383.756,0,108,3.55329,23.1481,1.34843
2244,6.14795,397.903,0,108,3.68429,24.0741,3.68657
2245,6.15068,400.838,0,108,3.71146,18.5185,3.49744
2246,6.15342,417.753,0,108,3.86808,14.8148,-9.42783
2247,6.15616,411.562,0,108,3.81076,16.6667,4.75343
2248,6.1589,428.763,0,108,3.97003,16.6667,-8.55369
2249,6.16164,361.041,0,108,3.34297,13.8889,2.41172
2250,6.16438,472.923,0,108,4.37892,8.33333,10.1497
2251,6.16712,418.394,0,108,3.87401,10.1852,-8.40786
2252,6.16986,438.481,0,108,4.06001,12.963,-4.214
2253,6.1726,417.447,0,108,3.86525,12.037,13.5112
2254,6.17534,422.794,0,108,3.91476,18.5185,-3.65975
2255,6.17808,402.818,0,108,3.7298,18.5185,-3.5484
2256,6.18082,393.348,0,108,3.64211,14.8148,11.4025
2257,6.18356,393.662,0,108,3.64501,17.5926,-14.3897
2258,6.1863,463.473,0,108,4.29141,20.3704,2.86212
2259,6.18904,478.158,0,108,4.42739,19.4444,3.16852
2260,6.19178,409.647,0,108,3.79302,22.2222,-4.24913
2261,6.19452,410.25,0,108,3.79861,18.5185,0.147208
2262,6.19726,463.265,0,108,4.28949,25.9259,-4.01577
2263,6.2,253.578,0,108,2.34794,22.2222,16.4619
2264,6.20274,502.462,0,108,4.65242,21.2963,0.139841
2265,6.20548,312.942,0,108,2.89762,18.5185,-9.49668
2266,6.20822,444.743,0,108,4.11799,16.6667,2.19608
2267,6.21096,330.248,0,108,3.05785,22.2222,18.0139
2268,6.2137,504.677,0,108,4.67293,22.2222,-16.9147
2269,6.21644,364.181,0,108,3.37205,19.4444,-4.71012
2270,6.21918,501.46,0,108,4.64315,21.2963,3.27142
2271,6.22192,380.413,0,108,3.52234,24.0741,-0.13233
2272,6.22466,391.693,0,108,3.62679,19.4444,0.422939
2273,6.2274,430.795,0,108,3.98884,21.2963,0.096667
2274,6.23014,295.251,0,108,2.7338,20.3704,8.92376
2275,6.23288,444.255,0,108,4.11347,19.4444,-12.2276
2276,6.23562,395.561,0,108,3.6626,19.4444,8.19958
2277,6.23836,428.377,0,108,3.96645,12.963,-2.77966
2278,6.2411,415.482,0,108,3.84705,12.963,-6.20767
2279,6.24384,348.131,0,108,3.22344,11.1111,15.5283
2280,6.24658,441.961,0,108,4.09223,10.1852,-11.8015
2281,6.24932,388.988,0,108,3.60174,13.8889,8.58868
2282,6.25205,342.885,0,108,3.17486,17.5926,-1.6318
2283,6.25479,423.658,0,108,3.92276,10.1852,-3.12031
2284,6.25753,453.622,0,108,4.2002,13.8889,0.23828
2285,6.26027,388.135,0,108,3.59384,16.6667,4.45418
2286,6.26301,320.063,0,108,2.96355,11.1111,9.47513
2287,6.26575,496.531,0,108,4.59751,12.037,-6.27227
2288,6.26849,414.378,0,108,3.83684,15.7407,-6.84141
2289,6.27123,465.009,0,108,4.30564,18.5185,8.43587
2290,6.27397,360.53,0,108,3.33824,12.963,-2.81221
2291,6.27671,433.135,0,108,4.01051,8.33333,-4.15931
2292,6.27945,404.532,0,108,3.74567,12.037,7.95162
2293,6.28219,422.667,0,108,3.91358,6.48148,-1.88795
2294,6.28493,441.612,0,108,4.089,13.8889,-2.64152
2295,6.28767,351.622,0,108,3.25576,12.963,-2.68374
2296,6.29041,382.57,0,108,3.54231,14.8148,5.86086
2297,6.29315,413.488,0,108,3.82859,11.1111,-0.0244378
2298,6.29589,365.237,0,108,3.38182,13.8889,2.41241
2299,6.29863,418.498,0,108,3.87498,12.963,-13.1186
2300,6.30137,470.958,0,108,4.36072,12.963,3.44145
2301,6.30411,344.263,0,108,3.18762,14.8148,11.3345
2302,6.30685,483.216,0,108,4.47423,12.037,-1.897
2303,6.30959,379.828,0,108,3.51693,13.8889,-5.06257
2304,6.31233,424.932,0,108,3.93455,15.7407,7.67952
2305,6.31507,388.589,0,108,3.59804,13.8889,-10.7832
2306,6.31781,450.698,0,108,4.17313,11.1111,-2.95271
2307,6.32055,372.892,0,108,3.4527,17.5926,8.10896
2308,6.32329,358.957,0,108,3.32367,18.5185,4.63378
2309,6.32603,437.044,0,108,4.04671,13.8889,-4.53376
2310,6.32877,341.109,0,108,3.15842,14.8148,7.31757
2311,6.33151,390.711,0,108,3.61769,14.8148,-0.937362
2312,6.33425,419.166,0,108,3.88117,16.6667,-1.98838
2313,6.33699,380.81,0,108,3.52602,17.5926,-4.43105
2314,6.33973,413.55,0,108,3.82917,19.4444,-2.76749
2315,6.34247,338.79,0,108,3.13695,19.4444,5.15421
2316,6.34521,400.25,0,108,3.70602,18.5185,2.79795
2317,6.34795,367.024,0,108,3.39837,19.4444,-11.74
2318,6.35068,478.002,0,108,4.42594,17.5926,5.24214
2319,6.35342,296.488,0,108,2.74526,15.7407,2.3437
2320,6.35616,438.433,0,108,4.05957,15.7407,-0.30851
2321,6.3589,415.87,0,108,3.85065,15.7407,2.95088
2322,6.36164,383.798,0,108,3.55368,12.963,8.1087
2323,6.36438,388.451,0,108,3.59677,13.8889,-13.5991
2324,6.36712,429.117,0,108,3.97331,12.037,-1.53871
2325,6.36986,411.076,0,108,3.80626,13.8889,10.165
2326,6.3726,460.592,0,108,4.26474,16.6667,-8.53413
2327,6.37534,371.136,0,108,3.43644,14.8148,2.55372
2328,6.37808,410.671,0,108,3.80251,10.1852,-5.33067
2329,6.38082,428.94,0,108,3.97167,11.1111,8.05028
2330,6.38356,263.599,0,108,2.44074,12.963,11.3848
2331,6.3863,441.93,0,108,4.09195,19.4444,-7.50226
2332,6.38904,348.031,0,108,3.22251,18.5185,-11.0198
2333,6.39178,422.824,0,108,3.91504,16.6667,12.7078
2334,6.39452,457.796,0,108,4.23885,13.8889,-11.8972
2335,6.39726,419.696,0,108,3.88607,12.963,1.6425
2336,6.4,398.879,0,108,3.69333,12.963,-2.84791
2337,6.40274,318.28,0,108,2.94703,16.6667,19.6903
2338,6.40548,431.959,0,108,3.99962,15.7407,-7.46592
2339,6.40822,264.888,0,108,2.45267,10.1852,10.1304
2340,6.41096,493.535,0,108,4.56976,12.963,-9.60811
2341,6.4137,306.019,0,108,2.83351,12.037,-2.14737
2342,6.41644,494.184,0,108,4.57577,15.7407,12.3393
2343,6.41918,417.509,0,108,3.86582,14.8148,-6.35447
2344,6.42192,373.901,0,108,3.46204,10.1852,1.823
2345,6.42466,396.89,0,108,3.67491,10.1852,-6.64048
2346,6.4274,327.391,0,108,3.0314,19.4444,5.33238
2347,6.43014,459.626,0,108,4.25579,16.6667,9.94421
2348,6.43288,387.092,0,108,3.58419,18.5185,-8.02398
2349,6.43562,455.773,0,108,4.22012,12.037,-3.78006
2350,6.43836,405.024,0,108,3.75022,12.963,3.30572
2351,6.4411,391.907,0,108,3.62876,16.6667,-5.59864
2352,6.44384,454.393,0,108,4.20734,19.4444,2.23031
2353,6.44658,330.078,0,108,3.05628,24.0741,8.96228
2354,6.44932,448.242,0,108,4.15039,22.2222,-5.39842
2355,6.45205,435.752,0,108,4.03474,17.5926,-8.92631
2356,6.45479,275.837,0,108,2.55404,15.7407,13.4647
2357,6.45753,433.449,0,108,4.01342,14.8148,0.342259
2358,6.46027,422.212,0,108,3.90937,16.6667,-0.187409
